theta_rad,e,delta_CT
0.133081355464568,-0.007,0.000846220150659656
0.135263017029561,-0.007,0.000842944297960237
0.137444678594553,-0.007,0.00083984914519238
0.139626340159546,-0.007,0.000836931780645521
0.141808001724539,-0.007,0.000834187967952211
0.143989663289532,-0.007,0.000831540417589022
0.146171324854525,-0.007,0.000829034765841959
0.148352986419518,-0.007,0.000826806437121434
0.150534647984511,-0.007,0.000824901896662108
0.152716309549504,-0.007,0.000823361004755508
0.154897971114497,-0.007,0.000821979712354972
0.15707963267949,-0.007,0.000820556771766774
0.159261294244483,-0.007,0.000819109615838269
0.161442955809475,-0.007,0.000817647226209967
0.163624617374468,-0.007,0.000816159217142645
0.165806278939461,-0.007,0.000814633494996369
0.167987940504454,-0.007,0.000813063371556514
0.170169602069447,-0.007,0.000811483898589769
0.17235126363444,-0.007,0.000809902744764969
0.174532925199433,-0.007,0.000808325626836771
0.176714586764426,-0.007,0.000806783515141169
0.178896248329419,-0.007,0.00080527303079834
0.181077909894412,-0.007,0.000803790752628036
0.183259571459405,-0.007,0.00080233338213195
0.185441233024398,-0.007,0.000800906393635042
0.18762289458939,-0.007,0.000799417613164792
0.189804556154383,-0.007,0.000797525094726071
0.191986217719376,-0.007,0.000795031351376553
0.10471975511966,-0.00675,0.000851280820711185
0.106901416684653,-0.00675,0.000849350503363975
0.109083078249646,-0.00675,0.000847182980997688
0.111264739814638,-0.00675,0.000844736126104252
0.113446401379631,-0.00675,0.000842186043635955
0.115628062944624,-0.00675,0.000839581919165
0.117809724509617,-0.00675,0.000836917053317618
0.11999138607461,-0.00675,0.000834191230113594
0.122173047639603,-0.00675,0.000831403857882094
0.124354709204596,-0.00675,0.000828573285368432
0.126536370769589,-0.00675,0.000825707880925449
0.128718032334582,-0.00675,0.000822795100236849
0.130899693899575,-0.00675,0.000819808030583779
0.133081355464568,-0.00675,0.000816707705223714
0.135263017029561,-0.00675,0.000813495620262796
0.137444678594553,-0.00675,0.00081042647975603
0.139626340159546,-0.00675,0.000807539625247672
0.141808001724539,-0.00675,0.000804840611266799
0.143989663289532,-0.00675,0.000802252961012078
0.146171324854525,-0.00675,0.000799800618249881
0.148352986419518,-0.00675,0.000797618595677262
0.150534647984511,-0.00675,0.000795762183139437
0.152716309549504,-0.00675,0.000794273087686978
0.154897971114497,-0.00675,0.000792945497117168
0.15707963267949,-0.00675,0.000791575997771573
0.159261294244483,-0.00675,0.000790182049902261
0.161442955809475,-0.00675,0.000788774023934025
0.163624617374468,-0.00675,0.000787340850227775
0.165806278939461,-0.00675,0.000785869981282183
0.167987940504454,-0.00675,0.000784353279498226
0.170169602069447,-0.00675,0.000782822978570042
0.17235126363444,-0.00675,0.000781290102717015
0.174532925199433,-0.00675,0.000779761874774384
0.176714586764426,-0.00675,0.000778269453663245
0.178896248329419,-0.00675,0.000776807444183396
0.181077909894412,-0.00675,0.000775371652325733
