time_s,value,read_lower,read_upper,pixel_x,pixel_y,ink_groups,selected_stroke_width_px
20.3413743839334,-0.02019468046564743,-0.02198973279285821,-0.009431202192889508,1487.0,2331.0,2.0,2.0
20.434373953284897,-0.0168356221503716,-0.023339098098994485,-0.01347109528268997,1490.0,2323.5,2.0,9.0
20.523374643689635,-0.022220779132004154,-0.02424004210785369,-0.016614145777935848,1493.0,2335.5,2.0,3.0
20.61545139482265,-0.020879616654476463,-0.025140986116712675,-0.01661824719224025,1496.0,2332.5,1.0,13.0
20.704759691300218,-0.02559214169019297,-0.03052614309834523,-0.020658140282040712,1499.0,2343.0,1.0,16.0
20.794273058493005,-0.02985624542863219,-0.033669193593590885,-0.026043297263673267,1502.0,2352.5,1.0,11.0
20.88399149640101,-0.033671927869793894,-0.03860592927794615,-0.028737926461641635,1505.0,2361.0,1.0,16.0
20.9712490857264,-0.04286866587828375,-0.05071740571873873,-0.035019926037828775,1508.0,2381.5,1.0,29.0
21.058404139694176,-0.052289614535412365,-0.056550983997648574,-0.03771455523579714,1511.0,2402.5,2.0,13.0
21.148327648317398,-0.05565687567929678,-0.05745192800650778,-0.04489339740653908,1514.0,2410.0,2.0,2.0
21.23722580336453,-0.06126624330956809,-0.06732129796091368,-0.04713960530723016,1517.0,2422.5,2.0,21.0
21.325201140193187,-0.06889350677758732,-0.07405171883437811,-0.06373529472079631,1520.0,2439.5,1.0,17.0
21.41563732560445,-0.0711397146782784,-0.0745042415459598,-0.0543225488922765,1523.0,2444.5,2.0,9.0
21.50894450102878,-0.06710802441708652,-0.07047255128476815,-0.054326650306580904,1526.0,2435.5,2.0,9.0
21.599995898585703,-0.0680089684259455,-0.07137349529362713,-0.054330751720885084,1529.0,2437.5,2.0,9.0
21.69155997293067,-0.06778885919161137,-0.07137759670793153,-0.053886431837912196,1532.0,2437.0,2.0,10.0
21.78517475442782,-0.06308453698450367,-0.06689748514946237,-0.05927158881954475,1535.0,2426.5,1.0,11.0
21.8768413641304,-0.06264021710153056,-0.0655563226719349,-0.059724111531126445,1538.0,2425.5,1.0,7.0
21.967482620256888,-0.06443800370494435,-0.06780253057262597,-0.06107347683726272,1541.0,2429.5,1.0,9.0
22.060584724966,-0.06085473474102998,-0.06601294679782077,-0.0521091523060202,1544.0,2421.5,2.0,17.0
22.153789365032715,-0.05704725512847686,-0.05973915005024244,-0.05166483242304731,1547.0,2413.0,2.0,6.0
22.244943297947245,-0.05772398848869731,-0.06019167276182413,-0.051220512540074425,1550.0,2414.5,2.0,5.0
22.336609907649823,-0.05727966860572442,-0.060195774176128536,-0.050776192657101316,1553.0,2413.5,2.0,7.0
22.42930187092849,-0.054593242236364636,-0.05706092650949146,-0.05212555796323781,1556.0,2407.5,1.0,5.0
22.520865945273464,-0.05437313300203028,-0.05661660662651857,-0.052129659377542215,1559.0,2407.0,1.0,4.0
22.612737625691267,-0.05348039182177988,-0.056620708040822754,-0.05034007560273701,1562.0,2405.0,1.0,8.0
22.706557477903637,-0.04832764831739489,-0.0525890177796311,-0.04406627885515868,1565.0,2393.5,1.0,13.0
22.798429158321433,-0.04743490713714449,-0.05124785530210341,-0.04362195897218557,1568.0,2391.5,1.0,11.0
22.889378020520752,-0.04856006179464223,-0.05125195671640781,-0.04586816687287665,1571.0,2394.0,1.0,6.0
22.98176237772659,-0.04654626737119871,-0.05035921553615741,-0.042733319206239795,1574.0,2389.5,1.0,11.0
23.074146734932434,-0.044532472947754975,-0.047224367869520334,-0.041840578025989394,1577.0,2385.0,1.0,6.0
23.164582920343705,-0.04677868084844583,-0.049918997067488924,-0.04363836462940318,1580.0,2390.0,1.0,8.0
23.25563431790063,-0.047679624857305036,-0.05037151977907062,-0.044987729935539456,1583.0,2392.0,1.0,6.0
