origin_s,horizon_s,target_s,input_shift_s,forcing_lower_g,forcing_upper_g,MSE_difference_lower_g2,MSE_difference_upper_g2
18.97847441059259,5.0,23.98999254909735,-0.03,-0.046860180237119034,-0.0374079174366715,-0.002770307957525683,-0.001250295007093609
18.97847441059259,5.0,23.98999254909735,0.0,-0.047623188611774434,-0.03913189796259313,-0.002773558456838748,-0.0012356238206433882
18.97847441059259,5.0,23.98999254909735,0.03,-0.04835079443689907,-0.04082350777389355,-0.002775573557835394,-0.001220548777690685
19.069833414222344,0.5,19.61706461778237,-0.03,-0.01060662469096224,-0.004279501609429012,-6.559260418417668e-05,0.00013647541991139566
19.069833414222344,0.5,19.61706461778237,0.0,-0.010209310140563976,-0.00364679611239652,-6.559260418417668e-05,0.0001272908335103578
19.069833414222344,0.5,19.61706461778237,0.03,-0.009744777107478855,-0.002961865350305931,-6.559260418417668e-05,0.00011695273679769137
19.069833414222344,2.0,21.1483276483174,-0.03,-0.060789074669433084,-0.050570137617845186,-0.003515147344420033,-0.0014087308725390377
19.069833414222344,2.0,21.1483276483174,0.0,-0.05939143242908431,-0.04892829292552579,-0.003515147344420033,-0.001458173672866259
19.069833414222344,2.0,21.1483276483174,0.03,-0.05804152207719723,-0.047333409671121845,-0.0035143605290536093,-0.0015022189667630004
19.069833414222344,5.0,24.081351552727103,-0.03,-0.04239498883086143,-0.03255046784782563,-0.0022598170033840837,-0.0012038844937304165
19.069833414222344,5.0,24.081351552727103,0.0,-0.0438565609843142,-0.03409157327994235,-0.002271169533265736,-0.0011844214956308378
19.069833414222344,5.0,24.081351552727103,0.03,-0.045361065109580406,-0.035675861608699413,-0.0022783930564318124,-0.0011599243207386666
19.160269599633608,0.5,19.70842362141212,-0.03,-0.011444657339574754,-0.005754783927782466,-5.1870007006969606e-05,0.00022291658479947786
19.160269599633608,0.5,19.70842362141212,0.0,-0.011367079044390134,-0.005443182594950012,-5.1870007006969606e-05,0.00022050480221037398
19.160269599633608,0.5,19.70842362141212,0.03,-0.01102055397208975,-0.00493869373416036,-5.1870007006969606e-05,0.00020987886569337689
