origin_s,requested_horizon_s,target_s,initial_g,target_g,source_known,prefix_known,hold,static_increment,unknown_command_hold
21.599995898585703,0.5,22.153789365032715,-0.0680089684259455,-0.0570472551284768,-0.06464168398988503,-0.06514700038489614,-0.0680089684259455,-0.068487964023471,-0.0641671418905936
21.599995898585703,2.0,23.62486414065117,-0.0680089684259455,-0.0402970791094463,-0.054576091567720225,-0.05576075684161981,-0.0680089684259455,-0.0675671498373374,-0.05498324044858546
21.599995898585703,5.0,26.66555017055048,-0.0680089684259455,0.0086697062703788,0.0014824322826673536,0.008753451443981368,-0.0680089684259455,-0.0196812702057289,-0.03995510251322183
21.69155997293067,0.5,22.244943297947245,-0.0677888591916113,-0.0577239884886973,-0.06458206082505336,-0.06511745248621935,-0.0677888591916113,-0.06841906617708793,-0.06396222109077106
21.69155997293067,2.0,23.716838356426575,-0.0677888591916113,-0.0391801272805572,-0.054293927615600035,-0.05545261053649235,-0.0677888591916113,-0.06724191617988334,-0.05480292850890802
21.69155997293067,5.0,26.75701170953784,-0.0677888591916113,0.0086656048560744,0.0010530866710785,0.008257348717952431,-0.0677888591916113,-0.019626211911295627,-0.03982621765193563
21.78517475442782,0.5,22.336609907649823,-0.0630845369845036,-0.0572796686057244,-0.0600602402964627,-0.06054698922399221,-0.0630845369845036,-0.06362550781660163,-0.05953563213476744
21.78517475442782,2.0,23.80696693576502,-0.0630845369845036,-0.0420989671271643,-0.05035134577811317,-0.05138594517785566,-0.0630845369845036,-0.06237490214572713,-0.05101845881361519
21.78517475442782,5.0,26.85247212747196,-0.0630845369845036,0.0174057187386782,0.0032471911107654836,0.010536702309011152,-0.0630845369845036,-0.01509404949112627,-0.03705522841624875
21.8768413641304,0.5,22.42930187092849,-0.0626402171015305,-0.0545932422363646,-0.05946242808398146,-0.05991116965838629,-0.0626402171015305,-0.06301361507352851,-0.05910994381522829
21.8768413641304,2.0,23.897915797964338,-0.0626402171015305,-0.043224121784662,-0.0494292819278528,-0.050333814556877916,-0.0626402171015305,-0.061356662561754614,-0.0506629412738425
21.8768413641304,5.0,26.943933666459323,-0.0626402171015305,0.0174016173243738,0.003026309791392595,0.010271103258995419,-0.0626402171015305,-0.014748437307259984,-0.036795031622166505
21.967482620256888,0.5,22.520865945273464,-0.0644380037049443,-0.0543731330020302,-0.060905755175506615,-0.061312891367185665,-0.0644380037049443,-0.06456209108968072,-0.0608005192707773
21.967482620256888,2.0,23.98999254909735,-0.0644380037049443,-0.0418829593071345,-0.048514812903931455,-0.048947279332631474,-0.0644380037049443,-0.06075821752217681,-0.05210912285282178
21.967482620256888,5.0,27.03611295294995,-0.0644380037049443,0.0189669904505402,0.0019285477239194826,0.009145766528740842,-0.0644380037049443,-0.01617628614189981,-0.03784494410321369
22.060584724966,0.5,22.612737625691267,-0.0608547347410299,-0.0534803918217798,-0.05720794202558878,-0.057522846585660044,-0.0608547347410299,-0.06064485015785469,-0.05742694233566394
22.060584724966,2.0,24.081351552727103,-0.0608547347410299,-0.0421112713700775,-0.041705149355389715,-0.04122543396232212,-0.0608547347410299,-0.05317062279759986,-0.04922044616016944
22.060584724966,5.0,27.129317593016665,-0.0608547347410299,0.0227744700630934,0.0037731612819525417,0.011108081616200152,-0.0608547347410299,-0.012398193776425565,-0.035740077397608
22.153789365032715,0.5,22.70655747790364,-0.0570472551284768,-0.0483276483173948,-0.05310525714765253,-0.053287951875307535,-0.0570472551284768,-0.05631268568040832,-0.05383045095142537
22.153789365032715,2.0,24.17250548564164,-0.0570472551284768,-0.0427880047302979,-0.03432475862764214,-0.03283855273676716,-0.0570472551284768,-0.04491168570294233,-0.04615082185121623
22.153789365032715,5.0,27.221291808792067,-0.0570472551284768,0.0238914218919823,0.005887784387932207,0.013381463477030231,-0.0570472551284768,-0.00822254853458352,-0.033508267690728344
22.244943297947245,0.5,22.798429158321436,-0.0577239884886973,-0.0474349071371444,-0.053274041918019155,-0.053359847840126554,-0.0577239884886973,-0.05650587367992069,-0.05446491957052712
22.244943297947245,2.0,24.26724815607249,-0.0577239884886973,-0.0356173653881646,-0.031717593083186696,-0.02955785271035717,-0.0577239884886973,-0.04228795384933465,-0.046680700888311846
22.244943297947245,5.0,27.311830529560943,-0.0577239884886973,0.02186942463993,0.005068942272837447,0.012495525210673306,-0.0577239884886973,-0.008885474472574761,-0.033907955854814105
22.336609907649823,0.5,22.889378020520752,-0.0572796686057244,-0.0485600617946422,-0.05282134974009385,-0.05289524900811835,-0.0572796686057244,-0.05601723040279654,-0.05404975900155417
22.336609907649823,2.0,24.361478149715296,-0.0572796686057244,-0.0295677792892248,-0.0305011204692859,-0.028137056452340208,-0.0572796686057244,-0.040862602689447525,-0.04630891873022921
22.336609907649823,5.0,27.40226671497221,-0.0572796686057244,0.0196232167392387,0.004906882513088386,0.012294467763175547,-0.0572796686057244,-0.008530565744338033,-0.0336513028274189
22.42930187092849,0.5,22.98176237772659,-0.0545932422363646,-0.0465462673711987,-0.05045696830477057,-0.05055051972277453,-0.0545932422363646,-0.05349833737710119,-0.05151647983678223
22.42930187092849,2.0,24.453247294775487,-0.0545932422363646,-0.0288992487576134,-0.02849805657165533,-0.02610298920524497,-0.0545932422363646,-0.03822181742099402,-0.04414129933271012
22.42930187092849,5.0,27.49352318324436,-0.0545932422363646,0.019170694027657,0.006016666829363332,0.013429744497444301,-0.0545932422363646,-0.006011734815898569,-0.03207788554005544
22.520865945273464,0.5,23.074146734932437,-0.0543731330020302,-0.0445324729477549,-0.05041013544112082,-0.05053801161828484,-0.0543731330020302,-0.053443661025803,-0.05130435648522362
22.520865945273464,2.0,24.54552911662372,-0.0543731330020302,-0.0271096649828084,-0.028725860781494868,-0.026399100234647928,-0.0543731330020302,-0.038293707350795375,-0.04396001717505771
22.520865945273464,5.0,27.585292328304547,-0.0543731330020302,0.0198392245592688,0.005735508069316324,0.013098810759707195,-0.0543731330020302,-0.005908245802216126,-0.031947865881015745
22.612737625691267,0.5,23.164582920343705,-0.0534803918217798,-0.0467786808484458,-0.04973956590614113,-0.04989654050296521,-0.0534803918217798,-0.052717032840384,-0.050469607467401735
22.612737625691267,2.0,24.637913473829563,-0.0534803918217798,-0.0250958705593646,-0.02831969506787582,-0.026029770348028964,-0.0534803918217798,-0.03760557980991122,-0.04323591928317147
22.612737625691267,5.0,27.677164008722343,-0.0534803918217798,0.020731965739519,0.006083206818926726,0.013469387237239373,-0.0534803918217798,-0.004900048038889049,-0.031423320505047925
